"","County","State","Lat","Long_","Confirmed","Deaths","Active","Combined_Key","State_popDensity"
"909","Fremont","Idaho",44.22800938,-111.4809943,3,0,3,"Fremont, Idaho, US",22.0969
"910","Fremont","Wyoming",43.04183996,-108.6296893,164,0,164,"Fremont, Wyoming, US",5.84
"911","Fresno","California",36.75733899,-119.6466953,777,9,768,"Fresno, California, US",256.3727
"912","Frio","Texas",28.86751206,-99.10804207,10,0,10,"Frio, Texas, US",112.8204
"913","Frontier","Nebraska",40.52993007,-100.3924658,1,0,1,"Frontier, Nebraska, US",25.4161
"914","Fulton","Arkansas",36.38177105,-91.81729127,3,0,3,"Fulton, Arkansas, US",58.403
"915","Fulton","Georgia",33.79216944,-84.46319413,3251,135,3116,"Fulton, Georgia, US",186.6719
"916","Fulton","Illinois",40.47289135,-90.20862357,3,0,3,"Fulton, Illinois, US",228.0243
"917","Fulton","Indiana",41.0469907,-86.26252745,34,1,33,"Fulton, Indiana, US",188.281
"918","Fulton","Kentucky",36.55238827,-89.20140068,1,0,1,"Fulton, Kentucky, US",113.9566
"919","Fulton","New York",43.11363907,-74.41798804,100,0,100,"Fulton, New York, US",412.5211
"920","Fulton","Ohio",41.60213491,-84.12571393,30,0,30,"Fulton, Ohio, US",287.5038
"921","Fulton","Pennsylvania",39.92913544,-78.11163677,7,0,7,"Fulton, Pennsylvania, US",286.5449
"922","Furnas","Nebraska",40.17642064,-99.91247454,4,0,4,"Furnas, Nebraska, US",25.4161
"923","Gadsden","Florida",30.57796289,-84.61915825,120,0,120,"Gadsden, Florida, US",410.1256
"924","Gage","Nebraska",40.26186809,-96.68946704,39,3,36,"Gage, Nebraska, US",25.4161
"925","Gaines","Texas",32.74055318,-102.6353295,3,0,3,"Gaines, Texas, US",112.8204
"926","Galax","Virginia",36.66601852,-80.91703124,25,0,25,"Galax, Virginia, US",218.4403
"927","Gallatin","Illinois",37.76430935,-88.22953869,2,0,2,"Gallatin, Illinois, US",228.0243
"928","Gallatin","Kentucky",38.75398691,-84.8558382,1,0,1,"Gallatin, Kentucky, US",113.9566
"929","Gallatin","Montana",45.54486106,-111.1692571,146,1,145,"Gallatin, Montana, US",7.4668
"930","Gallia","Ohio",38.82708533,-82.31647569,6,1,5,"Gallia, Ohio, US",287.5038
"931","Galveston","Texas",29.40167322,-94.90469073,659,28,631,"Galveston, Texas, US",112.8204
"932","Garfield","Colorado",39.59921777,-107.902708,99,2,97,"Garfield, Colorado, US",56.4011
"933","Garfield","Oklahoma",36.3791334,-97.78265517,21,1,20,"Garfield, Oklahoma, US",57.6547
"934","Garfield","Washington",46.43197502,-117.5454032,0,0,0,"Garfield, Washington, US",117.3272
"935","Garland","Arkansas",34.57692074,-93.14921604,117,1,116,"Garland, Arkansas, US",58.403
"936","Garrard","Kentucky",37.6388668,-84.53289319,2,0,2,"Garrard, Kentucky, US",113.9566
"937","Garrett","Maryland",39.52786077,-79.27355126,4,0,4,"Garrett, Maryland, US",626.6731
"938","Garvin","Oklahoma",34.70418038,-97.30811132,14,1,13,"Garvin, Oklahoma, US",57.6547
"939","Garza","Texas",33.17969345,-101.2984114,3,0,3,"Garza, Texas, US",112.8204
"940","Gasconade","Missouri",38.43947277,-91.50847147,2,0,2,"Gasconade, Missouri, US",89.7453
"941","Gaston","North Carolina",35.29373559,-81.17477045,155,4,151,"Gaston, North Carolina, US",218.2702
"942","Gates","North Carolina",36.44667547,-76.69749701,10,0,10,"Gates, North Carolina, US",218.2702
"943","Geary","Kansas",38.99871131,-96.7577178,13,0,13,"Geary, Kansas, US",35.5968
"944","Geauga","Ohio",41.49952319,-81.17935342,181,19,162,"Geauga, Ohio, US",287.5038
"945","Gem","Idaho",44.06482372,-116.398376,14,0,14,"Gem, Idaho, US",22.0969
"946","Genesee","Michigan",43.02244215,-83.70589709,1710,208,1502,"Genesee, Michigan, US",177.6655
"947","Genesee","New York",43.0022601,-78.19135193,162,3,159,"Genesee, New York, US",412.5211
"948","Geneva","Alabama",31.09389027,-85.83572839,11,0,11,"Geneva, Alabama, US",96.9221
"949","Gentry","Missouri",40.21097916,-94.40944419,1,0,1,"Gentry, Missouri, US",89.7453
"950","George","Mississippi",30.86259065,-88.64436789,15,1,14,"George, Mississippi, US",63.7056
"951","Georgetown","South Carolina",33.43443342,-79.33202141,48,3,45,"Georgetown, South Carolina, US",173.3174
"952","Gibson","Indiana",38.30393723,-87.58054938,7,0,7,"Gibson, Indiana, US",188.281
"953","Gibson","Tennessee",35.99438059,-88.93358327,50,1,49,"Gibson, Tennessee, US",167.2748
"954","Gila","Arizona",33.80190085,-110.8132779,15,0,15,"Gila, Arizona, US",64.955
"955","Gilchrist","Florida",29.72856978,-82.79880657,6,0,6,"Gilchrist, Florida, US",410.1256
"956","Giles","Tennessee",35.20222469,-87.03992678,9,0,9,"Giles, Tennessee, US",167.2748
"957","Giles","Virginia",37.31234791,-80.70636931,4,0,4,"Giles, Virginia, US",218.4403
"958","Gillespie","Texas",30.31824095,-98.94676915,4,0,4,"Gillespie, Texas, US",112.8204
"959","Gilmer","Georgia",34.69316688,-84.45802506,83,0,83,"Gilmer, Georgia, US",186.6719
"960","Gilmer","West Virginia",38.9251277,-80.85952723,3,0,3,"Gilmer, West Virginia, US",73.9691
"961","Gilpin","Colorado",39.85646523,-105.5252597,1,0,1,"Gilpin, Colorado, US",56.4011
"962","Glacier","Montana",48.70513576,-112.9934235,6,0,6,"Glacier, Montana, US",7.4668
"963","Glades","Florida",26.95635849,-81.18996211,6,1,5,"Glades, Florida, US",410.1256
"964","Gladwin","Michigan",43.98901072,-84.38774817,15,1,14,"Gladwin, Michigan, US",177.6655
"965","Glasscock","Texas",31.86942909,-101.5207776,1,0,1,"Glasscock, Texas, US",112.8204
"966","Glenn","California",39.59875897,-122.3938452,5,0,5,"Glenn, California, US",256.3727
"967","Gloucester","New Jersey",39.71581067,-75.13995546,1499,63,1436,"Gloucester, New Jersey, US",1215.1991
"968","Gloucester","Virginia",37.40809042,-76.53524337,26,1,25,"Gloucester, Virginia, US",218.4403
"969","Glynn","Georgia",31.23279254,-81.53811412,68,1,67,"Glynn, Georgia, US",186.6719
"970","Gogebic","Michigan",46.40862701,-89.69377193,4,1,3,"Gogebic, Michigan, US",177.6655
"971","Golden Valley","Montana",46.3816474,-109.1768522,3,0,3,"Golden Valley, Montana, US",7.4668
"972","Goliad","Texas",28.65696592,-97.42760647,7,0,7,"Goliad, Texas, US",112.8204
"973","Gonzales","Texas",29.45634206,-97.49424032,31,2,29,"Gonzales, Texas, US",112.8204
"974","Goochland","Virginia",37.71714806,-77.90381514,80,5,75,"Goochland, Virginia, US",218.4403
"975","Goodhue","Minnesota",44.40849741,-92.7234195,23,0,23,"Goodhue, Minnesota, US",71.5922
"976","Gooding","Idaho",42.96927962,-114.8108306,14,0,14,"Gooding, Idaho, US",22.0969
"977","Gordon","Georgia",34.50487351,-84.87296253,118,14,104,"Gordon, Georgia, US",186.6719
"978","Goshen","Wyoming",42.08798185,-104.3534743,4,0,4,"Goshen, Wyoming, US",5.84
"979","Gosper","Nebraska",40.51481965,-99.83020279,12,0,12,"Gosper, Nebraska, US",25.4161
"980","Gove","Kansas",38.91588178,-100.4829321,1,0,1,"Gove, Kansas, US",35.5968
"981","Grady","Georgia",30.87454847,-84.23418364,75,4,71,"Grady, Georgia, US",186.6719
"982","Grady","Oklahoma",35.0167709,-97.88339847,41,2,39,"Grady, Oklahoma, US",57.6547
"983","Grafton","New Hampshire",43.93779815,-71.82057197,54,0,54,"Grafton, New Hampshire, US",153.1605
"984","Graham","Arizona",32.93166885,-109.8882178,19,0,19,"Graham, Arizona, US",64.955
"985","Graham","North Carolina",35.3506925,-83.83369267,2,0,2,"Graham, North Carolina, US",218.2702
"986","Grainger","Tennessee",36.27469206,-83.51254721,6,0,6,"Grainger, Tennessee, US",167.2748
"987","Grand","Colorado",40.10603347,-106.1178042,5,0,5,"Grand, Colorado, US",56.4011
"988","Grand Forks","North Dakota",47.92093639,-97.45450447,271,1,270,"Grand Forks, North Dakota, US",11.0393
"989","Grand Isle","Vermont",44.7975824,-73.29679772,4,0,4,"Grand Isle, Vermont, US",68.1416
"990","Grand Traverse","Michigan",44.69565625,-85.55585247,20,5,15,"Grand Traverse, Michigan, US",177.6655
"991","Grant","Arkansas",34.29017991,-92.42320562,14,0,14,"Grant, Arkansas, US",58.403
"992","Grant","Indiana",40.51587228,-85.65468702,149,13,136,"Grant, Indiana, US",188.281
"993","Grant","Kansas",37.56227336,-101.3079758,8,0,8,"Grant, Kansas, US",35.5968
"994","Grant","Kentucky",38.64962758,-84.62415957,27,3,24,"Grant, Kentucky, US",113.9566
"995","Grant","Louisiana",31.59882456,-92.56124347,17,0,17,"Grant, Louisiana, US",107.5175
"996","Grant","Minnesota",45.93424769,-96.01139609,1,0,1,"Grant, Minnesota, US",71.5922
"997","Grant","New Mexico",32.73911281,-108.3827845,15,0,15,"Grant, New Mexico, US",17.285
"998","Grant","North Dakota",46.35821257,-101.6390013,1,0,1,"Grant, North Dakota, US",11.0393
"999","Grant","Oklahoma",36.796297,-97.78638765,2,0,2,"Grant, Oklahoma, US",57.6547
"1000","Grant","Oregon",44.49024544,-119.0068631,1,0,1,"Grant, Oregon, US",44.8086
"1001","Grant","South Dakota",45.1723937,-96.77002276,2,0,2,"Grant, South Dakota, US",11.9116
"1002","Grant","Washington",47.20753737,-119.4500749,179,3,176,"Grant, Washington, US",117.3272
"1003","Grant","West Virginia",39.10314817,-79.19440518,3,0,3,"Grant, West Virginia, US",73.9691
"1004","Grant","Wisconsin",42.8671731,-90.7063218,60,7,53,"Grant, Wisconsin, US",108.0497
"1005","Granville","North Carolina",36.30337451,-78.65184241,161,6,155,"Granville, North Carolina, US",218.2702
"1006","Gratiot","Michigan",43.29265605,-84.60505416,26,2,24,"Gratiot, Michigan, US",177.6655
"1007","Graves","Kentucky",36.72292505,-88.65143315,142,14,128,"Graves, Kentucky, US",113.9566
"1008","Gray","Kansas",37.73836671,-100.4369088,6,0,6,"Gray, Kansas, US",35.5968
"1009","Gray","Texas",35.40081878,-100.8129222,71,0,71,"Gray, Texas, US",112.8204
"1010","Grays Harbor","Washington",47.14003705,-123.7820567,12,0,12,"Grays Harbor, Washington, US",117.3272
"1011","Grayson","Kentucky",37.46231118,-86.34248968,90,5,85,"Grayson, Kentucky, US",113.9566
"1012","Grayson","Texas",33.62744998,-96.67753461,58,0,58,"Grayson, Texas, US",112.8204
"1013","Grayson","Virginia",36.65677234,-81.23215889,5,0,5,"Grayson, Virginia, US",218.4403
"1014","Greeley","Nebraska",41.56742671,-98.52150266,2,0,2,"Greeley, Nebraska, US",25.4161
"1015","Green","Kentucky",37.26484328,-85.5540745,1,0,1,"Green, Kentucky, US",113.9566
"1016","Green","Wisconsin",42.6794956,-89.60243287,20,0,20,"Green, Wisconsin, US",108.0497
"1017","Green Lake","Wisconsin",43.80025981,-89.04679553,5,0,5,"Green Lake, Wisconsin, US",108.0497
"1018","Greenbrier","West Virginia",37.9463652,-80.45335881,7,0,7,"Greenbrier, West Virginia, US",73.9691
"1019","Greene","Alabama",32.85504247,-87.95684022,64,2,62,"Greene, Alabama, US",96.9221
"1020","Greene","Arkansas",36.1173546,-90.55832668,21,0,21,"Greene, Arkansas, US",58.403
"1021","Greene","Georgia",33.5769205,-83.17139104,55,5,50,"Greene, Georgia, US",186.6719
"1022","Greene","Illinois",39.35907414,-90.388865,3,0,3,"Greene, Illinois, US",228.0243
"1023","Greene","Indiana",39.03630547,-86.96223202,101,8,93,"Greene, Indiana, US",188.281
"1024","Greene","Iowa",42.03614551,-94.39658081,11,0,11,"Greene, Iowa, US",56.9284
"1025","Greene","Mississippi",31.21444233,-88.63922281,6,1,5,"Greene, Mississippi, US",63.7056
"1026","Greene","Missouri",37.2575872,-93.34230916,99,8,91,"Greene, Missouri, US",89.7453
"1027","Greene","New York",42.275797,-74.12384884,188,10,178,"Greene, New York, US",412.5211
"1028","Greene","North Carolina",35.48544173,-77.67578087,22,0,22,"Greene, North Carolina, US",218.2702
"1029","Greene","Ohio",39.69116283,-83.89032084,50,5,45,"Greene, Ohio, US",287.5038
"1030","Greene","Pennsylvania",39.85746531,-80.22357106,27,1,26,"Greene, Pennsylvania, US",286.5449
"1031","Greene","Tennessee",36.17470125,-82.84691273,43,2,41,"Greene, Tennessee, US",167.2748
"1032","Greene","Virginia",38.29545894,-78.46525378,13,1,12,"Greene, Virginia, US",218.4403
"1033","Greenlee","Arizona",33.21498827,-109.2405279,2,0,2,"Greenlee, Arizona, US",64.955
"1034","Greensville","Virginia",36.67878901,-77.56351439,41,7,34,"Greensville, Virginia, US",218.4403
"1035","Greenup","Kentucky",38.54332505,-82.9215658,12,0,12,"Greenup, Kentucky, US",113.9566
"1036","Greenville","South Carolina",34.89502264,-82.37295012,803,42,761,"Greenville, South Carolina, US",173.3174
"1037","Greenwood","Kansas",37.8774388,-96.23250453,3,0,3,"Greenwood, Kansas, US",35.5968
"1038","Greenwood","South Carolina",34.15272415,-82.12715789,61,0,61,"Greenwood, South Carolina, US",173.3174
"1039","Greer","Oklahoma",34.93535801,-99.5605612,65,6,59,"Greer, Oklahoma, US",57.6547
"1040","Gregg","Texas",32.47940482,-94.81591935,107,0,107,"Gregg, Texas, US",112.8204
"1041","Grenada","Mississippi",33.77036166,-89.80245083,41,2,39,"Grenada, Mississippi, US",63.7056
"1042","Grimes","Texas",30.54579585,-95.98902499,25,1,24,"Grimes, Texas, US",112.8204
"1043","Grundy","Illinois",41.28569601,-88.41905692,48,0,48,"Grundy, Illinois, US",228.0243
"1044","Grundy","Iowa",42.40183723,-92.78829551,17,0,17,"Grundy, Iowa, US",56.9284
"1045","Grundy","Tennessee",35.38433717,-85.72142731,28,1,27,"Grundy, Tennessee, US",167.2748
"1046","Guadalupe","New Mexico",34.86319296,-104.790669,15,0,15,"Guadalupe, New Mexico, US",17.285
"1047","Guadalupe","Texas",29.58165339,-97.94786822,88,0,88,"Guadalupe, Texas, US",112.8204
"1048","Guernsey","Ohio",40.05026529,-81.49248905,20,0,20,"Guernsey, Ohio, US",287.5038
"1049","Guilford","North Carolina",36.07959451,-79.78824948,527,35,492,"Guilford, North Carolina, US",218.2702
"1050","Gulf","Florida",29.93543004,-85.2427099,1,0,1,"Gulf, Florida, US",410.1256
"1051","Gunnison","Colorado",38.66611652,-107.0320729,172,6,166,"Gunnison, Colorado, US",56.4011
"1052","Guthrie","Iowa",41.68378965,-94.50111014,31,0,31,"Guthrie, Iowa, US",56.9284
"1053","Gwinnett","Georgia",33.96044201,-84.02137802,2222,81,2141,"Gwinnett, Georgia, US",186.6719
"1054","Habersham","Georgia",34.63331566,-83.53094677,376,12,364,"Habersham, Georgia, US",186.6719
"1055","Hale","Alabama",32.76039258,-87.63284988,60,2,58,"Hale, Alabama, US",96.9221
"1056","Hale","Texas",34.07044901,-101.8268114,31,4,27,"Hale, Texas, US",112.8204
"1057","Halifax","North Carolina",36.25669272,-77.6556109,73,1,72,"Halifax, North Carolina, US",218.2702
"1058","Halifax","Virginia",36.76654925,-78.93512622,18,0,18,"Halifax, Virginia, US",218.4403
"1059","Hall","Georgia",34.32207823,-83.81896936,1914,27,1887,"Hall, Georgia, US",186.6719
"1060","Hall","Nebraska",40.87257079,-98.50218293,1287,28,1259,"Hall, Nebraska, US",25.4161
"1061","Hamblen","Tennessee",36.21990035,-83.26586179,19,2,17,"Hamblen, Tennessee, US",167.2748
"1062","Hamilton","Florida",30.49673973,-82.94998918,7,0,7,"Hamilton, Florida, US",410.1256
"1063","Hamilton","Illinois",38.08163641,-88.53883373,2,0,2,"Hamilton, Illinois, US",228.0243
"1064","Hamilton","Indiana",40.07306535,-86.05244729,882,77,805,"Hamilton, Indiana, US",188.281
"1065","Hamilton","Iowa",42.38382428,-93.70197703,7,0,7,"Hamilton, Iowa, US",56.9284
"1066","Hamilton","Kansas",37.99978709,-101.7921066,4,0,4,"Hamilton, Kansas, US",35.5968
"1067","Hamilton","Nebraska",40.87349452,-98.02099117,45,7,38,"Hamilton, Nebraska, US",25.4161
"1068","Hamilton","New York",43.66146647,-74.49721957,5,0,5,"Hamilton, New York, US",412.5211
"1069","Hamilton","Ohio",39.19673558,-84.54502924,1527,93,1434,"Hamilton, Ohio, US",287.5038
"1070","Hamilton","Tennessee",35.17670231,-85.16652245,196,13,183,"Hamilton, Tennessee, US",167.2748
"1071","Hamilton","Texas",31.70470573,-98.11083887,5,0,5,"Hamilton, Texas, US",112.8204
"1072","Hamlin","South Dakota",44.67385954,-97.18829593,2,0,2,"Hamlin, South Dakota, US",11.9116
"1073","Hampden","Massachusetts",42.13440424,-72.63235561,4321,425,3896,"Hampden, Massachusetts, US",894.4355
"1074","Hampshire","Massachusetts",42.33997957,-72.65898478,580,47,533,"Hampshire, Massachusetts, US",894.4355
"1075","Hampshire","West Virginia",39.32103553,-78.60826476,8,1,7,"Hampshire, West Virginia, US",73.9691
"1076","Hampton","South Carolina",32.77419582,-81.13845571,27,0,27,"Hampton, South Carolina, US",173.3174
"1077","Hampton","Virginia",37.03513786,-76.35879121,128,3,125,"Hampton, Virginia, US",218.4403
"1078","Hancock","Georgia",33.2721566,-82.99766919,110,2,108,"Hancock, Georgia, US",186.6719
"1079","Hancock","Illinois",40.40423981,-91.16313899,10,0,10,"Hancock, Illinois, US",228.0243
"1080","Hancock","Indiana",39.82304555,-85.77566351,236,14,222,"Hancock, Indiana, US",188.281
"1081","Hancock","Iowa",43.08178477,-93.73454884,3,0,3,"Hancock, Iowa, US",56.9284
"1082","Hancock","Kentucky",37.83766422,-86.78280584,6,0,6,"Hancock, Kentucky, US",113.9566
"1083","Hancock","Maine",44.59816444,-68.38401854,10,0,10,"Hancock, Maine, US",43.6336
"1084","Hancock","Mississippi",30.41830223,-89.48851033,68,5,63,"Hancock, Mississippi, US",63.7056
"1085","Hancock","Ohio",41.00250487,-83.66838948,39,1,38,"Hancock, Ohio, US",287.5038
"1086","Hancock","Tennessee",36.52692871,-83.22375847,0,0,0,"Hancock, Tennessee, US",167.2748
"1087","Hancock","West Virginia",40.51943859,-80.57461608,11,0,11,"Hancock, West Virginia, US",73.9691
"1088","Hand","South Dakota",44.54708407,-99.00386459,1,0,1,"Hand, South Dakota, US",11.9116
"1089","Hanover","Virginia",37.7583355,-77.49464673,145,13,132,"Hanover, Virginia, US",218.4403
"1090","Hansford","Texas",36.27743284,-101.3545796,11,2,9,"Hansford, Texas, US",112.8204
"1091","Haralson","Georgia",33.79602175,-85.21005667,31,2,29,"Haralson, Georgia, US",186.6719
"1092","Hardee","Florida",27.49293939,-81.80956574,34,0,34,"Hardee, Florida, US",410.1256
"1093","Hardeman","Tennessee",35.20772017,-88.99161161,22,0,22,"Hardeman, Tennessee, US",167.2748
"1094","Hardin","Illinois",37.51810645,-88.26873022,1,0,1,"Hardin, Illinois, US",228.0243
"1095","Hardin","Iowa",42.38353877,-93.23654611,9,0,9,"Hardin, Iowa, US",56.9284
"1096","Hardin","Kentucky",37.6976111,-85.96319251,55,1,54,"Hardin, Kentucky, US",113.9566
"1097","Hardin","Ohio",40.66015414,-83.65929931,26,0,26,"Hardin, Ohio, US",287.5038
"1098","Hardin","Tennessee",35.19732531,-88.18593755,7,0,7,"Hardin, Tennessee, US",167.2748
"1099","Hardin","Texas",30.33364686,-94.38931817,112,3,109,"Hardin, Texas, US",112.8204
"1100","Harding","New Mexico",35.85751555,-103.8220938,1,0,1,"Harding, New Mexico, US",17.285
"1101","Hardy","West Virginia",39.00683177,-78.85855301,9,0,9,"Hardy, West Virginia, US",73.9691
"1102","Harford","Maryland",39.55010644,-76.3077594,532,21,511,"Harford, Maryland, US",626.6731
"1103","Harnett","North Carolina",35.36731853,-78.87243571,192,10,182,"Harnett, North Carolina, US",218.2702
"1104","Harney","Oregon",43.06422669,-118.9666306,1,0,1,"Harney, Oregon, US",44.8086
"1105","Harper","Kansas",37.19175361,-98.07578384,1,0,1,"Harper, Kansas, US",35.5968
"1106","Harper","Oklahoma",36.78836519,-99.6679804,1,0,1,"Harper, Oklahoma, US",57.6547
"1107","Harris","Georgia",32.73709786,-84.90538572,60,2,58,"Harris, Georgia, US",186.6719
"1108","Harris","Texas",29.86,-95.39,7244,150,7094,"Harris, Texas, US",112.8204
"1109","Harrison","Indiana",38.19467379,-86.10948271,145,11,134,"Harrison, Indiana, US",188.281
"1110","Harrison","Iowa",41.68330137,-95.81558439,17,0,17,"Harrison, Iowa, US",56.9284
"1111","Harrison","Kentucky",38.44188174,-84.32869741,18,0,18,"Harrison, Kentucky, US",113.9566
"1112","Harrison","Mississippi",30.51359752,-89.12467576,187,6,181,"Harrison, Mississippi, US",63.7056
"1113","Harrison","Missouri",40.35570088,-93.99222144,6,0,6,"Harrison, Missouri, US",89.7453
"1114","Harrison","Ohio",40.29380509,-81.09068544,6,0,6,"Harrison, Ohio, US",287.5038
"1115","Harrison","Texas",32.54935988,-94.36934071,160,6,154,"Harrison, Texas, US",112.8204
"1116","Harrison","West Virginia",39.2853852,-80.37919577,31,1,30,"Harrison, West Virginia, US",73.9691
"1117","Harrisonburg","Virginia",38.43542574,-78.87536254,525,19,506,"Harrisonburg, Virginia, US",218.4403
"1118","Hart","Georgia",34.34626973,-82.96567682,15,0,15,"Hart, Georgia, US",186.6719
"1119","Hart","Kentucky",37.29943898,-85.88461055,8,0,8,"Hart, Kentucky, US",113.9566
"1120","Hartford","Connecticut",41.80283011,-72.73103891,6530,842,5688,"Hartford, Connecticut, US",735.8689
